0.5 1 -0.4 0.4 nojump 0
0.5 1 0.2 -0.2 intercept 0.8337
0.5 1 -0.2 0.2 nojump 0
0.5 1 0.1 -0.1 nojump 0
0.5 1 -0.1 0.1 nojump 0
0.5 -1 0 0 slope 0.3735
0.5 -1 0.4 -0.4 intercept 0.4374
0.5 -1 -0.4 0.4 intercept 0.3611
0.5 -1 0.2 -0.2 slope 0.4197
0.5 -1 -0.2 0.2 slope 0.367
0.5 -1 0.1 -0.1 slope 0.3899
0.5 -1 -0.1 0.1 slope 0.3664
0.5 0.5 0.4 -0.4 intercept 0.2915
0.5 0.5 -0.4 0.4 intercept 0.62
0.5 -0.5 0.4 -0.4 intercept 0.341
0.5 -0.5 -0.4 0.4 intercept 0.3802
0.5 0.25 0.4 -0.4 intercept 0.296
0.5 0.25 -0.4 0.4 intercept 0.4963
0.5 -0.25 0.4 -0.4 intercept 0.3189
0.5 -0.25 -0.4 0.4 intercept 0.4016
-0.5 0 0.4 -0.4 intercept 0.3812
-0.5 0 -0.4 0.4 intercept 0.3509
-0.5 1 0 0 slope 0.4009
-0.5 1 0.4 -0.4 intercept 0.3107
-0.5 1 -0.4 0.4 intercept 0.4964
-0.5 1 0.2 -0.2 slope 0.3943
-0.5 1 -0.2 0.2 slope 0.4518
-0.5 1 0.1 -0.1 slope 0.3933
-0.5 1 -0.1 0.1 slope 0.4188
-0.5 -1 0 0 nojump 0
-0.5 -1 0.4 -0.4 intercept 25.5238
-0.5 -1 -0.4 0.4 intercept 0.342
-0.5 -1 0.2 -0.2 nojump 0
-0.5 -1 -0.2 0.2 intercept 1.0213
-0.5 -1 0.1 -0.1 nojump 0
-0.5 -1 -0.1 0.1 nojump 0
-0.5 0.5 0.4 -0.4 intercept 0.3293
-0.5 0.5 -0.4 0.4 intercept 0.3902
-0.5 -0.5 0.4 -0.4 intercept 0.5467
-0.5 -0.5 -0.4 0.4 intercept 0.3375
-0.5 0.25 0.4 -0.4 intercept 0.349
-0.5 0.25 -0.4 0.4 intercept 0.3662
-0.5 -0.25 0.4 -0.4 intercept 0.4348
-0.5 -0.25 -0.4 0.4 intercept 0.3417
0.25 0 0.4 -0.4 intercept 0.3136
0.25 0 -0.4 0.4 intercept 0.3999
0.25 1 0 0 nojump 0
0.25 1 0.4 -0.4 intercept 0.2926
0.25 1 -0.4 0.4 intercept 1.1948
0.25 1 0.2 -0.2 intercept 0.7107
0.25 1 -0.2 0.2 nojump 0
0.25 1 0.1 -0.1 slope 1.464
0.25 1 -0.1 0.1 nojump 0
0.25 -1 0 0 slope 0.4776
0.25 -1 0.4 -0.4 intercept 0.5037
0.25 -1 -0.4 0.4 intercept 0.35
